Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202690,ARCH 677,GEOGRAPHIC INFORMATION SYSTEMS,,,T,6:00 PM - 8:50 PM,WEST 140,,18,,"Painter, Edward",Face-to-Face,,,
202690,ID 216,MODELING AND PROTOTYPING,,,TF,1:00 PM - 2:20 PM,WEST 140,,18,,"Schwartz, Mathew",Face-to-Face,,,
202690,DD 303,FOUNDATIONS OF SOUND AND MUSIC,,,F,1:00 PM - 3:50 PM,WEST 210,,40,,"Liebermann, Alexander",Face-to-Face,,,
202690,ARCH 583,ST: ARCHITECTURES IMPACT ON NEW TECHNOLOGY,,,MR,10:00 AM - 11:20 AM,WEST 210,,40,,"Santiago, Etien",Face-to-Face,,,
202690,ARCH 483,ST: THE BUSINESS OF ARCHITECTURE IN THE AGE OF AI,,,MR,11:30 AM - 12:50 PM,WEST 210,,40,,"Li, Xiao Sunny",Face-to-Face,,,
202690,ARCH 483,ST: BUILDING ENCLOSURES WORKFLOWS,,,R,6:00 PM - 8:50 PM,WEST 210,,40,,"Lee, Jun Schick",Face-to-Face,,,
202690,ARCH 301,DIGITAL MODELING & FABRICATION,,,W,6:00 PM - 8:50 PM,WEST 210,,40,,"Quintero Morales, Moises",Face-to-Face,,,
202690,ARCH 324,LANDSCAPE AND URBANISM,,,MW,11:30 AM - 12:50 PM,WEST 220,,160,,"Harp, Cleveland",Face-to-Face,,,
202690,ARCH 538,SUSTAINABLE ARCHITECTURE,,,TF,10:00 AM - 11:20 AM,WEST 220,,160,,"Li, Xiao Sunny",Face-to-Face,,,
202690,ID 310,ETHNOGRAPHIC & MRKT RESEARCH,,,W,6:00 PM - 8:50 PM,WEST 260,,15,,"Zhang, Kaiheng",Face-to-Face,,,
202690,ARCH 541G,CONSTRUCTION I,,,M,6:00 PM - 8:50 PM,WEST 310,,30,,"Parlac, Vera",Face-to-Face,,,
202690,ARCH 528G,HISTORY OF ARCHITECTURE I,,,MR,1:00 PM - 2:20 PM,WEST 310,,30,,"Godel, Addison",Face-to-Face,,,
202690,INT 322,CONTRACT DOCUMENTS,,,MW,10:00 AM - 11:20 AM,WEST 310,,30,,"Garcia Figueroa, Julio",Face-to-Face,,,
202690,ARCH 337,BUILDING INFORMATION MODELING,,,T,6:00 PM - 8:50 PM,WEST 310,,30,,"Ikharo, Deen",Face-to-Face,,,
202690,INT 321,METHODS AND MATERIALS,,,TF,10:00 AM - 11:20 AM,WEST 310,,30,,"Brothers, David",Face-to-Face,,,
202690,ID 203,"INNOV:PAST, PRESENT & FUTURE",,,TR,11:30 AM - 12:50 PM,WEST 310,,30,,"Alcala, Jose",Face-to-Face,,,
202690,ARCH 545,CASE STUDIES IN ARCH TECH,,,MR,10:00 AM - 11:20 AM,WEST 350,,20,,"Mergold, Aleksandr",Face-to-Face,,,
202690,DD 363,DIGITAL DESIGN STUDIO III,,,MR,1:00 PM - 5:20 PM,WEST 358,,15,,"Rodrigues, Miguel",Face-to-Face,,,
202690,DD 363,DIGITAL DESIGN STUDIO III,,,MR,1:00 PM - 5:20 PM,WEST 358,,15,,"Shaferman, Gaberiel",Face-to-Face,,,
202690,ARCH 335,DIGITAL TECTONICS,,,MR,11:30 AM - 12:50 PM,WEST 650,,20,,"Pediredla, Sampath",Face-to-Face,,,
202690,ARCH 337,BUILDING INFORMATION MODELING,,,MW,6:00 PM - 8:50 PM,WEST 650,,20,,"Warshofsky, Brandon",Face-to-Face,,,
202690,ARCH 689,AI / VR IN ARCHITECTURE,,,TF,10:00 AM - 11:20 AM,WEST 650,,20,,"Narahara, Taro",Face-to-Face,,,
202690,DD 334,SIMULATED ENVIRONMENTS,,,TR,6:00 PM - 8:50 PM,WEST 650,,20,,"Shaferman, Gaberiel",Face-to-Face,,,
202690,ARCH 555G,TOOLS AND TECHNIQUES I,,,T,6:00 PM - 8:50 PM,WEST 710,,30,,"Owens, Cheyne",Face-to-Face,,,
202690,ARCH 210,HISTORY OF ARCHITECTURE I,,,MR,11:30 AM - 12:50 PM,WEST LECT 1,,100,,"Santiago, Etien",Face-to-Face,,,
202690,ARCH 210,HISTORY OF ARCHITECTURE I - HONORS,,,MR,11:30 AM - 12:50 PM,WEST LECT 1,,100,,"Santiago, Etien",Face-to-Face,,,
202690,ARCH 195,ARCHITECTURE STUDIO I,,,MR,1:00 PM - 5:20 PM,WEST LECT 1,,100,,"Mergold, Aleksandr",Face-to-Face,,,
202690,CS 491,COMPUTER SCIENCE PROJECT - HONORS,,,R,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Kumar, Suresh",Face-to-Face,,,
202690,MECH 236,DYNAMICS,,,T,1:00 PM - 3:05 PM,WEST LECT 1,,100,,"Ding, Yuan",Face-to-Face,,,
202690,CS 491,COMPUTER SCIENCE PROJECT - HONORS,,,T,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Eljabiri, Osama",Face-to-Face,,,
202690,CS 104,COMPUT PROG & GRAPH PROB,,,TR,10:00 AM - 11:20 AM,WEST LECT 1,,100,,"Nemane, Nikita",Face-to-Face,,,
202690,CS 491,COMPUTER SCIENCE PROJECT,,,TR,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Eljabiri, Osama",Face-to-Face,,,
202690,IT 491,INFORMTN TECHNLGY CAPSTONE,,,TR,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Eljabiri, Osama",Face-to-Face,,,
202690,IT 491,INFORMTN TECHNLGY CAPSTONE - HONORS,,,TR,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Eljabiri, Osama",Face-to-Face,,,
202690,ET 101,ENGR TECH FOUNDATIONS,,,W,1:00 PM - 2:20 PM,WEST LECT 1,,100,,"Rahman, Sahidur",Face-to-Face,,,
202690,ECE 252,MICROPROCESSORS,,,W,6:00 PM - 8:50 PM,WEST LECT 1,,100,,"Bhavnagarwala, Azeez",Face-to-Face,,,
202690,DS 677,DEEP LEARNING,,,MR,4:00 PM - 5:20 PM,WEST LECT 2,,50,,"Bakhshaliyev, Khalid",Face-to-Face,,,
202690,ECE 231,CIRCUITS & SYSTEMS I,,,R,6:00 PM - 10:05 PM,WEST LECT 2,,50,,"Yousef, Ahmed",Face-to-Face,,,
202690,ARCH 583,ST: ISLAMIC ART AND ARCHITECTURE,,,T,6:00 PM - 8:50 PM,WEST LECT 2,,50,,"Altin, Ersin",Face-to-Face,,,
202690,MIS 245,INTRO TO MNGMNT INFO SYST,,,TF,10:00 AM - 11:20 AM,WEST LECT 2,,50,,"Grossman, Riley",Face-to-Face,,,
202690,PHIL 334,ENGINEERING ETHICS,,,TF,4:00 PM - 5:20 PM,WEST LECT 2,,50,,"Burnside, Andrew",Face-to-Face,,,
202690,MATH 337,LINEAR ALGEBRA,,,TR,1:00 PM - 2:20 PM,WEST LECT 2,,50,,"Alptekin, Sener",Face-to-Face,,,
202690,MATH 213,CALCULUS III B,,,TRF,2:30 PM - 3:50 PM,WEST LECT 2,,50,,"Ward, Peter",Face-to-Face,,,
202690,ARCH 530,METHODS OF ARCH RESEARCH,,,W,6:00 PM - 8:50 PM,WEST LECT 2,,50,,"Marsh, Melissa",Face-to-Face,,,
